date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots,sigma_factor,achieved_daily_sigma_ratio
2025-07-24,mpc,error_scaled_frozen_contract_and_soc,62309.974439733254,58525.94521774065,3784.0292219926077,90616.45040767934,78073.24547434601,12543.204933333329,4211.436809933018,711.0835664158724,17,10,11942.363526965659,2491.1519595238105,17263.172271221392,13985.62578361564,10800.0,10797.270840081874,1200.0,10800.0,1.0391098000109196,2.2737367544323206e-13,0,1.0,1.0
2025-07-25,greedy,error_scaled_frozen_contract_and_soc,33386.067688411,33386.067688411,0.0,54084.03373912489,41829.664005791565,12254.369733333331,4071.596640023135,0.0,0,0,9845.37578674309,14393.380610265891,17578.725133943397,14238.767358494151,10800.0,10800.0,2805.8945237830667,10800.0,0.0004901999927824363,1.1368683772161603e-13,0,1.0,1.0
2025-07-25,mpc,error_scaled_frozen_contract_and_soc,34952.64243152648,33386.067688411,1566.5747431154796,54084.03373912489,41829.664005791565,12254.369733333331,4071.596640023135,434.10476190476226,20,10,9986.753823039066,14654.725592870545,17743.894760280866,14372.555241827486,10800.0,10799.999460000012,2394.8508757724803,10800.0,0.9883207000093535,1.1368683772161603e-13,0,1.0,1.0
2025-07-26,greedy,error_scaled_frozen_contract_and_soc,33955.95726233352,33955.95726233352,0.0,54784.324456613205,42658.5197018513,12125.804754761903,4056.1954293198405,0.0,0,0,9988.101862169315,12970.7247566132,17665.296164021165,14308.88989285714,10800.0,10800.0,2740.700584656084,10800.0,0.00044519999937620014,1.1368683772161603e-13,0,1.0,1.0
2025-07-26,mpc,error_scaled_frozen_contract_and_soc,36029.98767746209,33955.95726233352,2074.030415128573,54784.324456613205,42658.5197018513,12125.804754761903,4056.1954293198405,505.9321738095241,14,8,9668.313870130252,13771.934661262487,17794.30009664904,14413.383564285712,10800.0,10799.999460000012,2221.9377254616484,10800.0,1.008652099990286,1.5631940186722204e-13,0,1.0,1.0
2025-07-27,greedy,error_scaled_frozen_contract_and_soc,57615.687661676224,57615.687661676224,0.0,89385.28194028982,77247.34664505172,12137.935295238094,4086.898890654445,0.0,0,0,11317.455774064074,654.0590333333332,19624.09122574956,15895.513892857143,10800.0,10800.0,2026.7269497354512,10800.0,0.0003412999940337613,1.1368683772161603e-13,0,1.0,1.0
2025-07-27,mpc,error_scaled_frozen_contract_and_soc,67861.30593751076,57615.687661676224,10245.618275834522,89385.28194028982,77247.34664505172,12137.935295238094,4086.898890654445,2096.50685,30,8,12406.026765447263,2123.6321928571447,17305.774843890173,14038.834811904762,10800.0,10776.492012940309,1638.1648088684497,10800.0,0.9277149999979883,2.2737367544323206e-13,0,1.0,1.0
2025-07-28,greedy,error_scaled_frozen_contract_and_soc,57691.70262311742,57691.70262311742,0.0,89552.84762162433,77327.49473591003,12225.352885714285,4134.478453481944,0.0,0,0,7991.0812024691495,0.0,18983.627293799254,15376.738107977399,10800.0,10800.0,2508.747332406064,10800.0,0.0005933000065851957,2.2737367544323206e-13,0,1.0,1.0
2025-07-28,mpc,error_scaled_frozen_contract_and_soc,65946.96042429985,57691.70262311742,8255.257801182433,89552.84762162433,77327.49473591003,12225.352885714285,4134.478453481944,1612.6600463088566,28,9,9382.319088514578,546.6889333333334,17402.35594346811,14120.733530716163,10800.0,10772.416426103335,1200.0,10800.0,1.0713428000017302,2.2737367544323206e-13,0,1.0,1.0
2025-07-29,greedy,error_scaled_frozen_contract_and_soc,58869.750635514974,58869.750635514974,0.0,91543.8868544694,79073.0698044694,12470.81705,4099.266264956825,0.0,0,0,11657.439098061412,397.36546666666663,17999.138630217512,14579.30229047619,10800.0,10800.0,2393.4395740740765,10800.0,0.0003995000006398186,1.1368683772161603e-13,0,1.0,1.0
2025-07-29,mpc,error_scaled_frozen_contract_and_soc,63328.66534907569,58869.750635514974,4458.9147135607145,91543.8868544694,79073.0698044694,12470.81705,4099.266264956825,837.1374000000001,23,8,12759.25588026009,180.82723571428494,17745.767219447403,14374.072030952379,10800.0,10799.999352000017,1499.0896980861899,10800.0,0.9591434999892954,2.2737367544323206e-13,0,1.0,1.0
2025-07-30,greedy,error_scaled_frozen_contract_and_soc,59225.44077745298,59225.44077745298,0.0,92032.76814036499,79546.76180703167,12486.006333333331,4123.639435024681,0.0,0,0,12574.410931011176,1880.9367999999997,18285.086101862238,14810.91974250842,10800.0,10800.0,2682.4345740740764,10800.0,0.0004019999905722216,1.1368683772161603e-13,0,1.0,1.0
2025-07-30,mpc,error_scaled_frozen_contract_and_soc,63515.090836512514,59225.44077745298,4289.650059059529,92032.76814036499,79546.76180703167,12486.006333333331,4123.639435024681,920.5258595238104,21,6,13758.78202767166,1647.8519754264967,18123.19226310859,14679.786316317939,10800.0,10799.999352000017,1566.8868270000012,10800.0,1.0055664999963483,2.2737367544323206e-13,0,1.0,1.0
2025-07-31,greedy,error_scaled_frozen_contract_and_soc,58712.75764022862,58712.75764022862,0.0,91561.4883066234,79078.65943281387,12482.828873809522,4067.496652938214,0.0,0,0,12543.839459758972,843.0444833333333,18313.726825602338,14834.118728737896,10800.0,10800.0,2263.199947089947,10800.0,0.0003651000006357208,2.2737367544323206e-13,0,1.0,1.0
2025-07-31,mpc,error_scaled_frozen_contract_and_soc,64099.63095429765,58712.75764022862,5386.8733140690365,91561.4883066234,79078.65943281387,12482.828873809522,4067.496652938214,1000.5277023809501,27,8,13037.506123733085,1421.5944190476196,17936.419909247274,14528.50070969028,10800.0,10799.999352000017,1363.9040493416787,10800.0,1.0784682999947108,2.2737367544323206e-13,0,1.0,1.0
2025-08-01,greedy,error_scaled_frozen_contract_and_soc,32892.11768292544,32892.11768292544,0.0,53344.86986262881,41654.92411977166,11689.945742857144,4407.55177447242,0.0,0,0,9337.8939101411,19384.530671234854,17742.555866243092,14371.470251656907,10800.0,10800.0,2537.7849700264587,10800.0,0.0004200999974273145,1.1368683772161603e-13,0,1.0,1.0
2025-08-01,mpc,error_scaled_frozen_contract_and_soc,34615.706172879014,32892.11768292544,1723.5884899535695,53344.86986262881,41654.92411977166,11689.945742857144,4407.55177447242,482.896119047619,15,9,10367.23453114894,18800.402684966168,18107.409576742033,14698.640477847384,10800.0,10764.845865904073,2167.6331646524072,10800.0,1.028052800000296,1.1368683772161603e-13,0,1.0,1.0
2025-08-02,greedy,error_scaled_frozen_contract_and_soc,32133.543242735395,32133.543242735395,0.0,52306.95465232722,41788.37046899389,10518.584183333332,4861.965758465753,0.0,0,0,8659.19908700764,19297.018609470084,18019.536960611404,14595.82493809524,10800.0,10800.0,2247.4118458994717,10800.0,0.0005485000001499429,1.1368683772161603e-13,0,1.0,1.0
2025-08-02,mpc,error_scaled_frozen_contract_and_soc,33251.956720725866,32133.543242735395,1118.4134779904757,52306.95465232722,41788.37046899389,10518.584183333332,4861.965758465753,233.64277142857134,13,8,9432.887082375695,18646.716048475486,18623.60642152977,15089.637061958489,10800.0,10794.982377200695,1832.4693777673915,10800.0,1.0146301000058884,1.1368683772161603e-13,0,1.0,1.0
