date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots,sigma_factor,achieved_daily_sigma_ratio
2025-08-29,mpc,error_scaled_frozen_contract_and_soc,36326.31431561061,29778.04504466061,6548.26927095,48532.99436139666,41716.10264711095,6816.891714285714,3376.771525540396,1465.7646666666665,22,8,7013.037953126212,17234.084281161646,19272.60999309309,15661.632102889052,10800.0,10743.535546129286,1687.55261355436,10800.0,1.014887400000589,2.273736754432321e-13,0,1.5,1.5
2025-08-30,greedy,error_scaled_frozen_contract_and_soc,29471.328383162203,29471.328383162203,0.0,48244.5326239369,41372.97912631785,6871.55349761905,3399.764352042339,0.0,0,0,4688.457861772487,23676.79955239124,19142.5183346458,15505.439851063098,10800.0,10800.0,1631.328840105819,10800.0,0.0004107999993721,2.273736754432321e-13,0,1.5,1.4999999999999998
2025-08-30,mpc,error_scaled_frozen_contract_and_soc,34579.77450546209,29471.328383162203,5108.446122299885,48244.5326239369,41372.97912631785,6871.55349761905,3399.764352042339,1095.907579879124,28,12,5164.368205584282,24442.446793804647,19012.97951132536,15521.551033088735,10800.0,10665.51374564978,1266.7862374867686,10800.0,1.0526301999925636,1.1368683772161605e-13,0,1.5,1.4999999999999998
2025-08-31,greedy,error_scaled_frozen_contract_and_soc,52016.33685544552,51219.45504318064,796.8818122648804,78686.83231886855,71889.05537363046,6797.776945238096,3419.098695312063,118.06038214285708,4,3,6751.669551969428,2465.3814833333336,18901.62007641144,15310.312261893265,10800.0,10800.0,1463.6228531746049,10800.0,0.0004167000006418,1.891820033961267e-13,0,1.5,1.4999999999999998
2025-08-31,mpc,error_scaled_frozen_contract_and_soc,57180.394378653305,51219.45504318064,5960.939335472664,78686.83231886855,71889.05537363046,6797.776945238096,3419.098695312063,1261.9536895651274,24,10,7313.83518338647,3190.7540271650405,18466.85437616269,15019.191429470991,10800.0,10732.178461356429,1200.0,10800.0,0.9898895999940578,2.273736754432321e-13,0,1.5,1.4999999999999998
2025-09-01,greedy,error_scaled_frozen_contract_and_soc,51194.38123517647,51194.38123517647,0.0,78856.28735327742,71924.80447232505,6931.482880952382,3341.564184576348,0.0,0,0,23572.233243033515,6479.14029331271,12992.526574074072,10523.946525,10800.0,10800.0,4089.242546296296,10800.0,0.0007054000016069,1.1368683772161605e-13,0,1.5,1.5
2025-09-01,mpc,error_scaled_frozen_contract_and_soc,51194.38123517647,51194.38123517647,0.0,78856.28735327742,71924.80447232505,6931.482880952382,3341.564184576348,0.0,0,0,22570.35292035387,6531.61441142595,17989.404404423476,14571.418150783,10800.0,10799.999352000015,1802.2755414340093,10800.0,0.9602852999960304,2.273736754432321e-13,0,1.5,1.5
2025-09-02,greedy,error_scaled_frozen_contract_and_soc,50770.06442770387,50770.06442770387,0.0,78078.62703016293,71167.21006349626,6911.416966666668,3342.0300248313474,0.0,0,0,22549.935636062797,5025.6507042517305,16251.256594440214,13163.517841496576,10800.0,10800.0,3200.147923469414,10800.0,0.0002850999881047,2.273736754432321e-13,0,1.5,1.5000000000000002
2025-09-02,mpc,error_scaled_frozen_contract_and_soc,53500.24681317769,50770.06442770387,2730.1823854738204,78078.62703016293,71167.21006349626,6911.416966666668,3342.0300248313474,633.7532869047641,16,4,21892.95825697949,6005.334931458176,17888.34618381707,14489.560992091812,10800.0,10799.999352000015,1680.2205791255133,10800.0,1.0629218999965817,3.1263880373444413e-13,0,1.5,1.5000000000000002
2025-09-03,greedy,error_scaled_frozen_contract_and_soc,50461.11747770656,50461.11747770656,0.0,77658.07619948083,70802.09658757606,6855.979611904763,3345.6497491985697,0.0,0,0,19724.380116625325,5493.60067984734,13668.768248915148,11071.702281621274,10800.0,10800.0,4074.916019841272,10800.0,0.0004254999948898,2.273736754432321e-13,0,1.5,1.5
2025-09-03,mpc,error_scaled_frozen_contract_and_soc,50988.25445847204,50461.11747770656,527.1369807654763,77658.07619948083,70802.09658757606,6855.979611904763,3345.6497491985697,126.5662761904762,4,3,18852.76507457921,5727.40386733435,17691.81411180759,14330.370013764132,10800.0,10799.999352000015,1811.1367775920733,10800.0,1.0092720999964513,1.1368683772161605e-13,0,1.5,1.5
2025-09-04,greedy,error_scaled_frozen_contract_and_soc,50948.66390758609,50948.66390758609,0.0,78269.7686243164,71484.82004098306,6784.948583333335,3351.21148894849,0.0,0,0,21301.28004939656,7024.936584495265,15319.08901601913,12408.4621029755,10800.0,10800.0,3786.30153703704,10800.0,0.0005676000000676,1.1368683772161605e-13,0,1.5,1.4999999999999998
2025-09-04,mpc,error_scaled_frozen_contract_and_soc,52382.51993603965,50948.66390758609,1433.8560284535697,78269.7686243164,71484.82004098306,6784.948583333335,3351.21148894849,288.16412142857126,9,5,19600.52377955296,8586.307683656898,17569.351517653486,14231.175312499312,10800.0,10799.999352000015,1615.253844100723,10800.0,1.0178861000022152,2.273736754432321e-13,0,1.5,1.4999999999999998
2025-09-05,greedy,error_scaled_frozen_contract_and_soc,28941.90181707992,28941.90181707992,0.0,47451.70245357344,40711.09667976391,6740.605773809525,3352.77075621234,0.0,0,0,16754.005542754254,28083.938455190604,15184.614597293232,12299.537823807514,10800.0,10800.0,4478.310361111107,10800.0,0.0003923000040231,1.1368683772161605e-13,0,1.5,1.4999999999999998
2025-09-05,mpc,error_scaled_frozen_contract_and_soc,29096.02382941921,28941.90181707992,154.12201233928528,47451.70245357344,40711.09667976391,6740.605773809525,3352.77075621234,34.861624999999904,2,1,18307.330978409616,26159.727299109032,17320.128987957538,14029.304869045607,10800.0,10799.999568000008,2906.1699197905978,10800.0,1.0381953999894904,1.7053025658242404e-13,0,1.5,1.4999999999999998
2025-09-06,greedy,error_scaled_frozen_contract_and_soc,29292.90194165217,29292.90194165217,0.0,47971.16771273655,41481.0056246413,6490.16208809524,3384.186913144364,0.0,0,0,17706.97712654321,26424.97713837257,15434.534086274689,12501.9726098825,10800.0,10800.0,3802.035845606746,10800.0,0.0008041999972192,2.273736754432321e-13,0,1.5,1.5000000000000002
2025-09-06,mpc,error_scaled_frozen_contract_and_soc,30841.206560541457,29292.90194165217,1548.3046188892863,47971.16771273655,41481.0056246413,6490.16208809524,3384.186913144364,372.1237333333335,12,3,19006.63088726126,25242.36154138027,16777.091250525136,13589.444204525356,10800.0,10799.999676000003,2964.4406713894546,10800.0,0.932206600002246,1.1368683772161605e-13,0,1.5,1.5000000000000002
2025-09-07,greedy,error_scaled_frozen_contract_and_soc,49935.50672106884,49935.50672106884,0.0,76439.09461727123,69987.11733869978,6451.9772785714285,3449.9669688435306,0.0,0,0,20527.683461575565,3474.3073084273765,15856.169565823067,12843.497348316683,10800.0,10800.0,3395.002883656065,10800.0,0.0003097000007983,2.273736754432321e-13,0,1.5,1.5
2025-09-07,mpc,error_scaled_frozen_contract_and_soc,53152.58232497122,49935.50672106884,3217.07560390238,76439.09461727123,69987.11733869978,6451.9772785714285,3449.9669688435306,628.9149988095237,10,4,19025.290903688045,5090.736404840749,18566.05926836865,15038.508590578587,10800.0,10799.999352000015,1606.204582671956,10800.0,0.9863150999881328,2.273736754432321e-13,0,1.5,1.5
2025-09-08,greedy,error_scaled_frozen_contract_and_soc,57356.197263289854,41051.31687239432,16304.880390895518,64290.615614304574,57900.11786906648,6390.497745238097,3474.726002524166,2415.8499384335046,8,3,1202.914386081718,0.0,18702.696572251614,15262.132527023816,10800.0,10674.501885,1200.0,10800.0,0.0004360000020824,2.273736754432321e-13,0,1.5,1.4999999999999998
2025-09-08,mpc,error_scaled_frozen_contract_and_soc,72980.13841242464,41051.31687239432,31928.82154003032,64290.615614304574,57900.11786906648,6390.497745238097,3474.726002524166,5998.292087438098,56,20,3260.4572827305324,2302.7556315476204,14871.60247203137,12208.894805995413,10800.0,10619.003551500002,1219.7837222222224,10800.0,1.003232000002754,2.273736754432321e-13,0,1.5,1.4999999999999998
2025-09-09,greedy,error_scaled_frozen_contract_and_soc,42900.1244451196,42213.78222539084,686.3422197287645,65769.05153926957,59044.90335117432,6724.148188095237,3403.585832358532,98.38621269047655,1,1,2994.814009309658,7006.408471172402,19672.21311567357,15889.24663586226,10749.726680185184,10800.0,1200.0,10800.0,0.0002900000108638,2.273736754432321e-13,0,1.5,1.5
2025-09-09,mpc,error_scaled_frozen_contract_and_soc,53524.97206732055,42213.78222539084,11311.1898419297,65769.05153926957,59044.90335117432,6724.148188095237,3403.585832358532,2308.350809449291,46,14,5204.447610103389,7465.647250379933,17692.0321109291,14367.973414360233,10749.726680185184,10708.140675176672,1228.7682592592596,10800.0,1.1357581000047503,2.273736754432321e-13,0,1.5,1.5
2025-09-10,greedy,error_scaled_frozen_contract_and_soc,66867.52984879276,42240.7280414149,24626.80180737787,65475.49683032826,58859.70544461397,6615.791385714286,3417.52139695992,3881.905011047618,11,2,1286.4100695032314,0.0,18854.835578778344,15272.416818810456,10800.0,10800.0,1200.0,10800.0,0.0009356999944429,2.273736754432321e-13,0,1.5,1.5
2025-09-10,mpc,error_scaled_frozen_contract_and_soc,83671.30331950459,42240.7280414149,41430.57527808968,65475.49683032826,58859.70544461397,6615.791385714286,3417.52139695992,7424.76905704922,55,13,3721.146851660775,1982.1089297785832,14562.557000175551,11854.11990614219,10800.0,10735.056960000013,1220.116476851852,10800.0,1.0249881000054302,2.273736754432321e-13,0,1.5,1.5
2025-09-11,greedy,error_scaled_frozen_contract_and_soc,42798.23150422885,42762.04726172885,36.18424250000006,66416.69135561865,59350.98391038054,7065.707445238096,3433.189610753928,5.365000000000009,1,1,4461.181834780031,5630.08273342985,20048.36037859249,16239.171906659918,10800.0,10800.0,1654.276657367726,10800.0,0.0003419999993639,1.1368683772161605e-13,0,1.5,1.4999999999999998
