date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots
2025-03-07,mpc,continuous_closed_loop,20800.891674158487,19669.749362304916,1131.1423118535722,37157.45354797454,33957.47120035549,3199.9823476190477,2425.4361534640075,216.38718333333358,18,11,3395.864688434744,9281.148412322593,19828.26342543314,16053.72132821594,10729.686456442661,10737.655396870336,1288.9413607078334,10799.999980342376,1.2222935000027064,1.1368683772161603e-13,0
2025-03-08,mpc,continuous_closed_loop,20959.795662280623,19026.978478503243,1932.8171837773812,35560.39548481502,32320.544425291213,3239.851059523809,2403.8390908517067,531.6385095238097,30,13,3655.3447875720212,9480.253945451817,20376.979681261873,16483.683936613546,10737.655396870336,10761.732735990978,1608.2905061621645,10799.999500750771,1.0934162999910768,1.1368683772161603e-13,0
2025-03-09,mpc,continuous_closed_loop,48192.00883008187,46681.33019042591,1510.6786396559523,75781.25946315315,72500.51273934363,3280.7467238095232,2405.35204105127,320.4739452380949,22,12,6792.427860301805,1808.9655310749392,21781.806103471892,17614.991136457378,10761.732735990978,10793.145855274155,1398.8987369784531,10800.0,1.0034550999989733,2.2737367544323206e-13,0
2025-03-10,mpc,continuous_closed_loop,53437.458033479925,45816.125907581394,7621.332125898527,74523.98048659723,71244.41556040675,3279.564926190475,2421.796012434247,1460.6044620309553,32,13,3194.7431324322324,834.5146016393944,20684.393774434324,16771.13800987777,10793.145855274155,10774.502463511973,1243.475703703705,10793.145855274155,1.0868983999971533,2.2737367544323206e-13,0
2025-03-11,mpc,continuous_closed_loop,47434.855267542705,45379.00556561901,2055.8497019237016,74272.26344636612,70827.24058922326,3445.022857142856,2424.7568121123413,448.84012629674373,30,14,5033.02792427702,1770.7780376423536,21142.45790349437,17164.07909275088,10774.502463511973,10731.515584711487,1249.8949947089966,10799.999948843253,1.0765821000095457,2.2737367544323206e-13,0
2025-03-12,mpc,continuous_closed_loop,46849.31101519902,44971.99694224069,1877.314072958332,73513.7852881182,70125.17190716582,3388.6133809523817,2436.8582610315066,464.72679761904726,29,15,5343.681716287416,2174.095091486655,21118.044617295996,17092.84402266614,10731.515584711487,10745.706826204394,1309.9506187390782,10797.323510266013,0.9496598999976413,2.2737367544323206e-13,0
2025-03-13,mpc,continuous_closed_loop,55623.47823898418,44399.60705838277,11223.87118060141,72678.40159720583,69200.23911863439,3478.162478571429,2395.729100998531,2097.405588491759,32,13,2721.6756794317917,581.9336552632465,20537.94615536793,16611.36632103205,10745.706826204394,10772.784675999925,1207.274074074075,10796.883785781996,1.0375982000114163,2.2737367544323206e-13,0
2025-03-14,mpc,continuous_closed_loop,21375.67748118242,18534.2540849848,2841.423396197618,34782.82173843142,31061.901126526653,3720.9206119047612,2578.619448208452,643.3779119047615,33,11,3235.36272156342,12281.897107725028,20386.84548023536,16507.331642520963,10772.784675999925,10779.466005410679,1285.0752753203344,10789.68853277715,1.2529140000115149,1.1368683772161603e-13,0
2025-03-15,mpc,continuous_closed_loop,21578.555312657023,18745.87145073797,2832.68386191905,35261.090925521305,31467.52687790226,3793.5640476190465,2584.6864233828583,564.0555238095243,32,14,3016.5587450622593,8078.445947619047,20260.680835890118,16454.664229240596,10779.466005410679,10731.118503000009,1527.0601538764447,10799.999981551247,1.2913989999942714,1.1368683772161603e-13,0
2025-03-16,mpc,continuous_closed_loop,48429.99342654419,44372.8630095196,4057.1304170245976,72716.43903570222,68796.13855236888,3920.3004833333316,2611.990314041549,860.9323105809542,35,17,5231.019753445435,1044.9193952380954,20539.261790024946,16588.87652575863,10731.118503000009,10784.369085401755,1288.7153888888893,10794.31848,1.3994953999936115,2.2737367544323206e-13,0
