date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots
2025-02-11,greedy,formal_continuous_closed_loop,54034.25592924765,54034.25592924765,0.0,86206.0136975367,83063.51654991765,3142.4971476190467,1917.0786876211912,0.0,0,0,6602.153381746027,243.45769999999993,21788.44990767025,17648.644425212908,10800.0,10800.0,1356.5238276984128,10800.0,0.0002482999989297241,2.2737367544323206e-13,0
2025-02-12,greedy,formal_continuous_closed_loop,53691.68372683104,53691.68372683104,0.0,85684.89044096171,82621.07465048552,3063.8157904761892,1921.1290865783344,0.0,0,0,6046.754229071124,286.6938,21498.45409766974,17413.747819112486,10800.0,10800.0,1521.0174924338596,10800.0,0.000730699990526773,2.2737367544323206e-13,0
2025-02-13,greedy,formal_continuous_closed_loop,53405.28797412094,53405.28797412094,0.0,85149.40167694942,82122.20548885418,3027.1961880952376,1902.33345955,0.0,0,0,9422.541032593159,732.2808000000005,19290.004356261023,15624.903528571427,10800.0,10800.0,1450.538060317462,10800.0,0.0007233999931486323,2.2737367544323206e-13,0
2025-02-14,greedy,formal_continuous_closed_loop,21094.6732169097,21094.6732169097,0.0,39440.317311574545,36480.13164252693,2960.185669047619,1904.574072742143,0.0,0,0,1903.6360482069338,3866.8521549127327,20358.038377832716,16490.0110860445,10800.0,10800.0,1578.9089735449734,10800.0,0.0002373000024817884,1.1368683772161603e-13,0
2025-02-15,greedy,formal_continuous_closed_loop,20797.044105836343,20797.044105836343,0.0,39009.201721925914,36116.33101002115,2892.8707119047613,1924.7724883647222,0.0,0,0,1383.864445884778,4467.996438591662,20406.57756552356,16529.327828074085,10800.0,10800.0,1519.475883597886,10800.0,0.0002531000063754618,1.1368683772161603e-13,0
2025-02-16,greedy,formal_continuous_closed_loop,51484.18881753374,51448.755795033736,35.43302249999984,82588.53140361824,79633.27096076109,2955.2604428571426,1862.7539320865872,7.7883333333332985,1,1,2893.612353909471,0.0,22764.885700221646,18439.557417179538,10800.0,10800.0,1426.4742595238117,10800.0,0.0008230999956140295,2.2737367544323206e-13,0
2025-02-17,greedy,formal_continuous_closed_loop,50939.238507430644,50939.238507430644,0.0,82044.32370015288,79007.76059062907,3036.5631095238095,1867.1100018572224,0.0,0,0,6177.786804791303,794.4812,20464.17120365746,16575.97867496255,10800.0,10800.0,1380.3209885978856,10800.0,0.0002398000069661066,1.1368683772161603e-13,0
2025-02-18,greedy,formal_continuous_closed_loop,50784.03840280216,50772.92245780215,11.115945000000234,81618.85518557957,78620.893414151,2997.961771428571,1865.5898369858733,2.443333333333385,1,1,5229.32416828336,275.2412499999997,21186.027985769528,17160.682668473317,10800.0,10800.0,1534.4548518518523,10800.0,0.00047509999421890825,1.1368683772161603e-13,0
2025-02-19,greedy,formal_continuous_closed_loop,50452.03140896071,50289.99903291905,162.0323760416668,81004.34179618696,78103.91902475839,2900.4227714285707,1846.0541753888897,36.9979166666667,1,1,3636.1203671369817,135.93235000000004,23105.050591491145,18715.090979107823,10800.0,10800.0,1400.6443068783087,10800.0,0.0007005000079516321,1.5276668818842154e-13,0
2025-02-20,greedy,formal_continuous_closed_loop,49987.551149914274,49846.34081753332,141.2103323809516,80516.42670686444,77613.79361162634,2902.6330952380945,1863.1133610731354,30.147380952380786,1,1,5059.803174191655,391.814483333333,21588.540510307957,17486.71781334945,10800.0,10800.0,1589.5523964021181,10800.0,0.00024390000908169895,2.2737367544323206e-13,0
2025-02-21,greedy,formal_continuous_closed_loop,20398.434460128665,20398.434460128665,0.0,38423.37102845556,35508.4884213127,2914.8826071428552,1864.9237810269456,0.0,0,0,2219.973242151675,6831.01588974525,20063.78875381736,16251.66889059206,10800.0,10800.0,1755.1744285714283,10800.0,0.0006541000038851053,1.1368683772161603e-13,0
2025-02-22,greedy,formal_continuous_closed_loop,20274.400499791944,20274.400499791944,0.0,38231.72919683688,35397.3410206464,2834.388176190474,1855.2141051533745,0.0,0,0,1758.3554341269814,4764.851907323611,20335.573537120832,16471.814565067878,10800.0,10800.0,1604.7993227513225,10800.0,0.0009243999957107008,1.1368683772161603e-13,0
2025-02-23,greedy,formal_continuous_closed_loop,49268.666570338675,49268.666570338675,0.0,79578.30291501309,76804.67333882261,2773.629576190474,1800.7257041490884,0.0,0,0,3414.457705771485,406.4334159804193,22239.779525936094,18014.22141600824,10800.0,10800.0,1442.554703703706,10800.0,0.0009368000028189272,1.2789769243681803e-13,0
2025-02-24,greedy,formal_continuous_closed_loop,48723.478907828816,48577.8021688312,145.676738997619,78725.77541968366,75940.710403017,2785.0650166666646,1817.4638609470644,32.06959761904761,2,1,5338.150754967672,1224.353383333333,21012.143485973927,17019.836223638886,10800.0,10800.0,1554.5179334127,10800.0,0.0002528999903006479,2.2737367544323206e-13,0
2025-02-25,greedy,formal_continuous_closed_loop,48720.36840563875,48633.218701799466,87.14970383928585,78732.17571264275,75955.0576602618,2777.1180523809503,1818.4403196290884,19.899464285714316,1,1,7332.879164012855,1755.597709973033,20222.500366364417,16380.225296755178,10800.0,10800.0,1470.0504115079393,10800.0,0.00029229999927338213,1.1368683772161603e-13,0
2025-02-26,greedy,formal_continuous_closed_loop,48320.751366810895,48320.751366810895,0.0,78251.07572058529,75573.34449915672,2677.7312214285694,1759.098042649406,0.0,0,0,4645.530394179891,790.2927499999998,21054.7607530109,17054.356209938833,10800.0,10800.0,1582.616404761905,10800.0,0.00023489999875891954,2.2737367544323206e-13,0
2025-02-27,greedy,formal_continuous_closed_loop,47454.049924304294,47454.049924304294,0.0,77054.50654860833,74339.57917241787,2714.927376190474,1761.503335467898,0.0,0,0,4994.66592615121,767.4831560063371,22819.859297109473,18484.086030658673,10800.0,10800.0,1293.9066011199905,10800.0,0.00043200000072829425,1.1368683772161603e-13,0
2025-02-28,greedy,formal_continuous_closed_loop,19499.720682921725,19499.720682921725,0.0,37079.88260914052,34545.335332950046,2534.5472761904757,1777.65642476254,0.0,0,0,2043.9580308348068,7823.850986446275,20628.842325576057,16709.362283716615,10800.0,10800.0,1559.554499259261,10800.0,0.0008354000019608065,1.1368683772161603e-13,0
2025-03-01,greedy,formal_continuous_closed_loop,19624.957136064448,19624.957136064448,0.0,37140.770633866676,34511.740321961915,2629.0303119047603,1796.7883238423417,0.0,0,0,2211.077842533802,7542.095863503836,19625.4262868195,15896.595292323795,10800.0,10800.0,1610.0663650793658,10800.0,0.000898300000699237,1.1368683772161603e-13,0
2025-03-02,greedy,formal_continuous_closed_loop,61544.66453928953,46920.11469374968,14624.54984553985,76234.14867653407,73495.56820748645,2738.580469047618,1927.7772093849999,2156.1879796966523,5,2,2012.9157973621273,0.0,21153.23048527337,17134.11669307143,10800.0,10800.0,1200.0,10800.0,0.00025269998877774924,1.1368683772161603e-13,0
2025-03-03,greedy,formal_continuous_closed_loop,56234.50342776683,47113.77007872723,9120.73334903959,76475.18605969145,73622.35192159622,2852.834138095237,2264.7249412688893,1457.1444682435422,10,3,1517.198185015529,0.0,23147.29320834802,18749.307498761897,10800.0,10800.0,1200.0,10800.0,0.00047560001257807016,1.1368683772161603e-13,0
2025-03-04,greedy,formal_continuous_closed_loop,48276.798208656175,48276.798208656175,0.0,78173.20222594962,75015.76107356866,3157.4411523809517,2385.855395089564,0.0,0,0,4217.10520834803,600.6831000000002,21873.45254878033,17717.49656451207,10800.0,10800.0,1451.88535978836,10800.0,0.0004245000018272549,1.1368683772161603e-13,0
2025-03-05,greedy,formal_continuous_closed_loop,48897.71405832976,48897.71405832976,0.0,79217.65849465926,75934.97512799258,3282.6833666666666,2372.103371361429,0.0,0,0,8675.545359229869,625.9976666666664,19924.439221558223,16138.795769462165,10800.0,10800.0,1341.6612566137574,10800.0,0.0009193000005325302,1.5143442055887135e-13,0
2025-03-06,greedy,formal_continuous_closed_loop,48854.78443354212,48854.78443354212,0.0,78787.31655092031,75510.86135092031,3276.4552000000012,2389.8138505039274,0.0,0,0,7871.955355422399,1269.7744410208666,19499.645374440624,15794.712753296906,10800.0,10800.0,1530.1526349206363,10800.0,0.00028049999673385173,1.2789769243681803e-13,0
2025-03-07,greedy,formal_continuous_closed_loop,19642.044419595404,19642.044419595404,0.0,37094.17135814011,33894.18901052106,3199.9823476190477,2425.4361534640075,0.0,0,0,2987.9085101083115,9619.912783333333,18758.23437560597,15194.169844240841,10800.0,10800.0,1803.520670211642,10800.0,0.00036550000368151814,1.1368683772161603e-13,0
2025-03-08,greedy,formal_continuous_closed_loop,19002.47517889016,19002.47517889016,0.0,35504.28534143722,32264.434281913418,3239.851059523809,2403.8390908517067,0.0,0,0,2517.525381246327,10003.710842250544,20631.103164598364,16711.193563324676,10800.0,10800.0,1477.3342065969211,10800.0,0.0008710000111022964,1.1368683772161603e-13,0
2025-03-09,greedy,formal_continuous_closed_loop,46665.54281790521,46665.54281790521,0.0,75738.740285398,72457.99356158849,3280.7467238095232,2405.35204105127,0.0,0,0,7036.520268195177,1469.0632718988752,20524.37734370504,16624.74564840108,10800.0,10800.0,1399.1101243386238,10800.0,0.0002717000024858862,1.1368683772161603e-13,0
2025-03-10,greedy,formal_continuous_closed_loop,45813.298192067894,45813.298192067894,0.0,74516.36477060814,71236.79984441766,3279.564926190475,2421.796012434247,0.0,0,0,2389.601241801561,0.0,21498.37936213992,17413.687283333336,10800.0,10800.0,1363.4247063492046,10800.0,0.000870000003487803,1.1368683772161603e-13,0
2025-03-11,greedy,formal_continuous_closed_loop,45368.4864151827,45368.4864151827,0.0,74243.9328505922,70798.90999344934,3445.022857142856,2424.7568121123413,0.0,0,0,5366.084801709203,1129.5081000000002,20049.5849941211,16240.163845238098,10800.0,10800.0,1445.0908775396815,10800.0,0.0002390000008745119,2.2737367544323206e-13,0
2025-03-12,greedy,formal_continuous_closed_loop,44943.743315961896,44943.743315961896,0.0,73437.69149560858,70049.07811465621,3388.6133809523817,2436.8582610315066,0.0,0,0,5384.7500884130295,1761.1703878362432,20295.980715926242,16439.74437990026,10800.0,10800.0,1444.6792474867748,10800.0,0.000251300007221289,1.1368683772161603e-13,0
2025-03-13,greedy,formal_continuous_closed_loop,46512.396585439805,44377.20810768066,2135.188477759144,72618.07584923373,69139.9133706623,3478.162478571429,2395.729100998531,306.07632995400576,1,1,1271.9317302763059,0.0,21613.69701181457,17507.0945795698,10800.0,10800.0,1200.0,10800.0,0.001167800000985153,1.1368683772161603e-13,0
